timestamp,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,surface_pressure,cloud_cover,wind_speed_10m,wind_direction_10m,shortwave_radiation,city
2026-08-12 16:00:00,28.5,41.2,12.69,27.73,0.0,0.0,1016.37,28.8,14.11,166.2,608.0,UK_Average
2026-08-12 17:00:00,28.39,41.7,12.79,27.13,0.0,0.0,1016.25,38.3,14.62,168.7,506.9,UK_Average
2026-08-12 18:00:00,27.9,43.3,13.06,26.82,0.0,0.0,1016.22,41.5,14.15,171.9,356.2,UK_Average
2026-08-12 19:00:00,26.8,46.1,13.01,26.1,0.0,0.0,1016.1,47.9,11.4,163.1,175.4,UK_Average
2026-08-12 20:00:00,25.74,49.2,13.28,25.24,0.0,0.0,1016.11,49.9,10.64,150.9,35.3,UK_Average
2026-08-12 21:00:00,24.41,52.5,13.11,23.77,0.0,0.0,1016.41,46.5,11.32,146.7,11.1,UK_Average
2026-08-12 22:00:00,23.5,54.5,12.97,22.82,0.0,0.0,1016.74,48.6,11.21,147.4,0.0,UK_Average
2026-08-12 23:00:00,22.9,55.4,12.67,22.2,0.0,0.0,1016.85,41.9,10.62,144.5,0.0,UK_Average
2026-08-13 00:00:00,22.23,56.1,12.32,21.49,0.0,0.0,1016.88,30.5,10.3,139.0,0.0,UK_Average
2026-08-13 01:00:00,20.82,60.3,12.14,20.08,0.0,0.0,1016.64,33.8,9.59,133.6,0.0,UK_Average
2026-08-13 02:00:00,20.36,61.2,12.03,19.72,0.0,0.0,1016.37,33.5,8.85,133.3,0.0,UK_Average
2026-08-13 03:00:00,19.87,63.0,12.02,19.32,0.0,0.0,1016.14,33.5,8.09,131.5,0.0,UK_Average
2026-08-13 04:00:00,19.4,64.8,12.1,19.02,0.0,0.0,1015.99,31.2,7.21,129.3,0.0,UK_Average
2026-08-13 05:00:00,18.96,66.2,12.05,18.62,0.0,0.0,1015.91,27.6,6.91,124.2,0.0,UK_Average
2026-08-13 06:00:00,18.68,67.2,12.04,18.38,0.0,0.0,1016.03,19.7,6.63,124.1,0.9,UK_Average
2026-08-13 07:00:00,19.36,66.6,12.44,19.09,0.01,0.01,1016.04,13.5,7.25,162.7,53.5,UK_Average
2026-08-13 08:00:00,20.98,63.0,13.08,21.14,0.0,0.0,1016.09,17.3,5.81,132.0,180.9,UK_Average
2026-08-13 09:00:00,22.97,56.7,13.19,23.22,0.0,0.0,1016.1,18.0,5.52,172.3,321.5,UK_Average
2026-08-13 10:00:00,24.97,50.5,13.05,25.06,0.0,0.0,1015.94,27.6,6.18,163.3,458.6,UK_Average
2026-08-13 11:00:00,26.71,45.1,12.62,26.73,0.0,0.0,1015.71,33.2,7.72,170.4,573.4,UK_Average
2026-08-13 12:00:00,27.9,42.8,12.41,27.87,0.0,0.0,1015.58,34.4,10.52,179.6,650.7,UK_Average
2026-08-13 13:00:00,29.36,39.1,12.0,29.11,0.0,0.0,1015.09,41.4,12.63,181.6,695.4,UK_Average
2026-08-13 14:00:00,29.54,40.8,12.34,29.35,0.06,0.06,1014.82,53.3,13.37,190.8,689.9,UK_Average
2026-08-13 15:00:00,29.52,41.8,12.51,29.03,0.03,0.03,1014.45,45.0,13.67,201.0,603.7,UK_Average
2026-08-13 16:00:00,29.6,41.0,12.5,28.74,0.0,0.0,1014.12,35.7,14.23,208.1,546.5,UK_Average
2026-08-13 17:00:00,28.97,43.1,13.18,27.73,0.0,0.0,1013.77,32.3,16.06,221.7,477.1,UK_Average
2026-08-13 18:00:00,28.11,45.4,13.5,26.97,0.01,0.01,1013.56,35.4,15.99,230.8,372.2,UK_Average
2026-08-13 19:00:00,26.88,49.5,13.62,26.04,0.04,0.04,1013.5,32.1,14.5,237.8,239.0,UK_Average
2026-08-13 20:00:00,25.2,57.6,14.8,24.9,0.0,0.0,1013.61,27.2,13.61,240.0,106.3,UK_Average
2026-08-13 21:00:00,23.58,63.0,15.0,23.62,0.0,0.0,1013.95,43.0,11.65,249.6,14.7,UK_Average
2026-08-13 22:00:00,22.64,65.5,14.92,22.96,0.0,0.0,1014.04,51.5,9.36,253.6,0.0,UK_Average
2026-08-13 23:00:00,22.07,66.9,14.83,22.24,0.0,0.0,1014.05,38.7,10.32,256.4,0.0,UK_Average
2026-08-14 00:00:00,21.31,69.3,14.73,21.55,0.0,0.0,1013.86,32.9,9.48,249.9,0.0,UK_Average
2026-08-14 01:00:00,20.13,75.7,15.11,20.56,0.0,0.0,1013.61,35.6,9.12,244.2,0.0,UK_Average
2026-08-14 02:00:00,19.74,77.5,15.24,20.39,0.01,0.01,1013.31,45.8,7.88,262.5,0.0,UK_Average
